""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SLC40A1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"SLC40A1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"HPRT1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"HPRT1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"WDR20"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"WDR20"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MPPE1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"MPPE1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"WIPF1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"WASPIP"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"VPS35"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"VPS35"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"GPR160"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"GPR160"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TRMT1L"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"C1orf25"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"JMJD1C"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"JMJD1C"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"AXIN2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"AXIN2"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PPM1D"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PPM1D"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SYPL1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"SYPL1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TMEM248"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"C7orf42"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CDK2AP1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"CDK2AP1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"GBP1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TMEM206"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TMEM206"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"EVI2B"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"EVI2B"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SH2B3"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"SH2B3"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"JKAMP"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"JKAMP"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RAB5A"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"RAB5A"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TMEM69"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TMEM69"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ITM2B"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"ITM2B"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TSPYL1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TSPYL1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SPPL2A"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"SPPL2A"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"LILRB2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"LILRB2"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RBM47"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"RBM47"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PAG1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PAG1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RELL1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"RELL1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"HERPUD1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"HERPUD1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TPK1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TPK1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TARP"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TARP"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"DIMT1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"DIMT1L"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MCL1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"MCL1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RCBTB2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"RCBTB2"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TENT2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PAPD4"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF700"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"ZNF700"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"UBE2E3"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"UBE2E3"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"OGFRL1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"OGFRL1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TOPBP1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TOPBP1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RBM12"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"RBM12"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MAF"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"MAF"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"FPR2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"FPR2"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CPQ"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PGCP"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"THEMIS"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"THEMIS"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MAU2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"KIAA0892"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SNAP23"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"SNAP23"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TRIM33"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TRIM33"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ARF4"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"ARF4"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PPT1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PPT1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"FBXO21"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"FBXO21"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TAF2"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"TAF2"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KHDC4"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"KIAA0907"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KLF4"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"KLF4"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NIP7"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"NIP7"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZCCHC9"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"ZCCHC9"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PSIP1"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PSIP1"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MARCKS"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"MARCKS"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF207"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"ZNF207"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PIGP"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"PIGP"	"VO_0001246"	"VO_0003138"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CHMP2B"	"gene expression"	"down"	"none"	"35"	"Days"	"Neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"80"	"CHMP2B"	"VO_0001246"	"VO_0003138"
